broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance	test_family
BRD-K60237333-001-27-1	niacin	NAD precursor, vitamin B	DGAT2, HCAR1, HCAR2, HCAR3, NNMT, QPRT	15	15	-0.448060122651	-0.0487199753645	-0.3993401472864999	0.9669147771731936	1.0	nad precursor, vitamin b dgat2, hcar1, hcar2, hcar3, nnmt, qprt	other	BH across all 4,686 tested PRISM compounds
BRD-K99545815-001-06-3	PF-562271	focal adhesion kinase inhibitor	PTK2, PTK2B	16	15	-0.8618506372665	-0.462683621627	-0.3991670156395	0.8588186957821996	1.0	focal adhesion kinase inhibitor ptk2, ptk2b	other	BH across all 4,686 tested PRISM compounds
BRD-K88568253-011-19-9	iproniazid	monoamine oxidase inhibitor	MAOA, MAOB	14	15	-0.9556478746505	-0.557008920752	-0.3986389538984999	0.5853789284609614	1.0	monoamine oxidase inhibitor maoa, maob	other	BH across all 4,686 tested PRISM compounds
BRD-K50631926-001-02-3	PIK-294	PI3K inhibitor	PIK3CB, PIK3CD, PIK3CG	15	15	-0.313138096725	0.084426106489	-0.397564203214	0.2454850012031242	1.0	pi3k inhibitor pik3cb, pik3cd, pik3cg	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K89014967-001-04-3	AS-703026	MEK inhibitor	MAP2K1, MAP2K2	15	15	-1.70218077725	-1.30897110791	-0.39320966934	0.8682259903524354	1.0	mek inhibitor map2k1, map2k2	other	BH across all 4,686 tested PRISM compounds
BRD-K28824103-001-02-8	genipin	choleretic agent		14	13	0.4668051278245	0.859191271272	-0.3923861434475	0.2344826070931848	1.0	choleretic agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K33588785-001-01-9	obidoxime	cholinesterase reactivator	ACHE	15	15	-0.523113157277	-0.133586885024	-0.389526272253	0.1844100692216365	1.0	cholinesterase reactivator ache	other	BH across all 4,686 tested PRISM compounds
BRD-A22143024-231-03-8	estropipate	estrogen receptor agonist	ESR1, ESR2	15	15	0.00182674394977	0.389857171305	-0.38803042735523	0.1149874192015596	1.0	estrogen receptor agonist esr1, esr2	other	BH across all 4,686 tested PRISM compounds
BRD-A99117172-065-04-0	hydroxychloroquine	antimalarial agent	TLR7, TLR9	15	15	-0.273891092549	0.11209857735	-0.385989669899	0.000905848542529	1.0	antimalarial agent tlr7, tlr9	other	BH across all 4,686 tested PRISM compounds
BRD-A12230535-001-06-7	nutlin-3	MDM inhibitor	MDM2, TP53	14	13	0.007760744157795	0.393518752405	-0.385758008247205	0.152280758377595	1.0	mdm inhibitor mdm2, tp53	other	BH across all 4,686 tested PRISM compounds
BRD-K81332461-001-01-4	maxacalcitol	vitamin D receptor agonist	VDR	14	13	-0.1477866169605	0.237129813401	-0.3849164303615	0.2159322942283799	1.0	vitamin d receptor agonist vdr	other	BH across all 4,686 tested PRISM compounds
BRD-K60567437-001-10-2	dimpylate	acetylcholinesterase inhibitor	ACHE	14	15	-0.06716785501425	0.316665468379	-0.38383332339325	0.0470574462821728	1.0	acetylcholinesterase inhibitor ache	other	BH across all 4,686 tested PRISM compounds
BRD-K15409150-001-05-8	penfluridol	T-type calcium channel blocker	CACNA1G	14	13	-1.14196656055	-0.758307043235	-0.383659517315	0.610384513874678	1.0	t-type calcium channel blocker cacna1g	other	BH across all 4,686 tested PRISM compounds
BRD-K26005076-001-12-8	gramine	norepinephrine reputake inhibitor		15	15	-0.326739225787	0.0537279239736	-0.3804671497606	0.1465760343090006	1.0	norepinephrine reputake inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K12184916-001-15-4	NVP-BEZ235	mTOR inhibitor, PI3K inhibitor	ATR, MTOR, PIK3CA, PIK3CD, PIK3CG	15	15	-1.62948840005	-1.25203723522	-0.3774511648300001	0.6186695570822622	1.0	mtor inhibitor, pi3k inhibitor atr, mtor, pik3ca, pik3cd, pik3cg	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K38473998-001-02-0	cilomilast	phosphodiesterase inhibitor	PDE4A, PDE4B, PDE4D	14	15	-0.02836776359555	0.346184289834	-0.37455205342955	0.0521202482984364	1.0	phosphodiesterase inhibitor pde4a, pde4b, pde4d	other	BH across all 4,686 tested PRISM compounds
BRD-K98203492-003-04-1	GSK-J4	histone lysine demethylase inhibitor	KDM6A, KDM6B	15	14	-0.174478232674	0.1969149444264999	-0.3713931771005	0.3480712878701422	1.0	histone lysine demethylase inhibitor kdm6a, kdm6b	other	BH across all 4,686 tested PRISM compounds
BRD-K18375018-376-02-3	spermine		CA14, CA4, CA6, CA9, CASR, GRIN1, GRIN2A, KCNJ4, ODC1, SMOX, SMS, TRPM4, TRPM5	15	15	-0.363065996931	0.00829760949761	-0.37136360642861	0.2290289666246946	1.0	 ca14, ca4, ca6, ca9, casr, grin1, grin2a, kcnj4, odc1, smox, sms, trpm4, trpm5	other	BH across all 4,686 tested PRISM compounds
BRD-K71480163-001-01-4	GDC-0068	AKT inhibitor	AKT1, AKT2, AKT3, PRKG1	15	15	0.0483459604327	0.418855829565	-0.3705098691323	0.4553018964198552	1.0	akt inhibitor akt1, akt2, akt3, prkg1	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K33277808-331-01-3	ouabain	ATPase inhibitor	ATP1A1	15	15	-3.59729249633	-3.2269665008	-0.37032599553	0.9009714934164412	1.0	atpase inhibitor atp1a1	other	BH across all 4,686 tested PRISM compounds
BRD-A87983072-001-01-1	benzotript	CCK receptor antagonist	CCKAR, CCKBR	15	15	0.187459742593	0.557493887269	-0.3700341446759999	0.0161402798936037	1.0	cck receptor antagonist cckar, cckbr	other	BH across all 4,686 tested PRISM compounds
BRD-A12896037-001-04-3	cisapride	serotonin receptor agonist	HTR2A, HTR3A, HTR4, KCNH2	14	13	-0.7243621931045	-0.354873634596	-0.3694885585085	0.7158981921466268	1.0	serotonin receptor agonist htr2a, htr3a, htr4, kcnh2	other	BH across all 4,686 tested PRISM compounds
BRD-A94008949-001-01-9	telithromycin	bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor	CYP1A2, CYP2D6, CYP3A4, CYP3A5, CYP3A7	15	15	-0.412749450572	-0.0434724052867	-0.3692770452853	0.0890179777232632	1.0	bacterial 30s ribosomal subunit inhibitor, bacterial 50s ribosomal subunit inhibitor cyp1a2, cyp2d6, cyp3a4, cyp3a5, cyp3a7	other	BH across all 4,686 tested PRISM compounds
BRD-K45924332-001-16-8	amrinone	phosphodiesterase inhibitor	PDE3A, PDE3B, PDE4B, TNF	14	15	0.0567474584779	0.425843837085	-0.3690963786071	0.1321433198271634	1.0	phosphodiesterase inhibitor pde3a, pde3b, pde4b, tnf	other	BH across all 4,686 tested PRISM compounds
BRD-K67525671-001-02-5	ZK-200775	kainate receptor antagonist		14	15	-0.08077639957855	0.287722392697	-0.36849879227555	0.0521202482984364	1.0	kainate receptor antagonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K34157611-001-16-0	cimetidine	histamine receptor antagonist	HRH2, SLC29A4, SLC47A1, SLC47A2	15	14	-0.734439284322	-0.366585625396	-0.367853658926	0.0275242954639835	1.0	histamine receptor antagonist hrh2, slc29a4, slc47a1, slc47a2	other	BH across all 4,686 tested PRISM compounds
BRD-K89714990-001-01-5	tepoxalin	cyclooxygenase inhibitor, lipoxygenase inhibitor	ALOX5	15	15	0.0286105823018	0.393114299141	-0.3645037168391999	0.1710692310563518	1.0	cyclooxygenase inhibitor, lipoxygenase inhibitor alox5	other	BH across all 4,686 tested PRISM compounds
BRD-A82396632-008-29-0	miconazole	bacterial cell wall synthesis inhibitor	KCNH2, KCNH6, KCNH7, KCNMA1, KCNMB1, KCNMB2, KCNMB3, KCNMB4, KCNN1, KCNN2, KCNN3, KCNN4, NOS2, NOS3, TRPM2, TRPV5	14	13	-0.3202105715025	0.0430432750783	-0.3632538465807999	0.152280758377595	1.0	bacterial cell wall synthesis inhibitor kcnh2, kcnh6, kcnh7, kcnma1, kcnmb1, kcnmb2, kcnmb3, kcnmb4, kcnn1, kcnn2, kcnn3, kcnn4, nos2, nos3, trpm2, trpv5	other	BH across all 4,686 tested PRISM compounds
BRD-K66808046-065-03-7	oxyquinoline	chelating agent	METAP2	14	13	-0.3805537529655	-0.0191591936745	-0.361394559291	0.3198402344047556	1.0	chelating agent metap2	other	BH across all 4,686 tested PRISM compounds
BRD-K85406984-001-01-0	sobetirome	thyroid hormone receptor agonist	THRA, THRB	14	13	-0.641610486853	-0.280310940036	-0.361299546817	0.1040291740572631	1.0	thyroid hormone receptor agonist thra, thrb	other	BH across all 4,686 tested PRISM compounds
BRD-K12068470-001-02-5	LY2608204	glucokinase activator	GCK	14	13	-3.401057192775	-3.03991128169	-0.3611459110850004	0.5441316793449582	1.0	glucokinase activator gck	other	BH across all 4,686 tested PRISM compounds
BRD-K08893438-001-04-9	CCG-50014	G protein signaling inhibitor	RGS4, RGS8	13	13	-0.425870272221	-0.0650480215973	-0.3608222506237	0.5383007490187228	1.0	g protein signaling inhibitor rgs4, rgs8	other	BH across all 4,686 tested PRISM compounds
BRD-K92991072-001-04-9	PAC-1	caspase activator	CASP3	14	13	-0.1795730476249999	0.180979645556	-0.360552693181	0.0849466568164186	1.0	caspase activator casp3	other	BH across all 4,686 tested PRISM compounds
BRD-K30577245-341-01-9	docetaxel	tubulin polymerization inhibitor	BCL2, MAP2, MAP4, MAPT, NR1I2, TUBB, TUBB1	15	15	-2.53677708394	-2.17624722794	-0.3605298560000003	0.9338864180775844	1.0	tubulin polymerization inhibitor bcl2, map2, map4, mapt, nr1i2, tubb, tubb1	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K25835157-001-01-4	PRT062070	JAK inhibitor, syk inhibitor	SYK	15	15	-0.0349242213639	0.324488288553	-0.3594125099169	0.4553018964198552	1.0	jak inhibitor, syk inhibitor syk	other	BH across all 4,686 tested PRISM compounds
BRD-K82135108-001-04-3	elesclomol	oxidative stress inducer	HSPA1A	15	15	-2.06596064942	-1.70666483722	-0.3592958122	0.4067868333984651	1.0	oxidative stress inducer hspa1a	other	BH across all 4,686 tested PRISM compounds
BRD-K43389675-003-20-9	daunorubicin	RNA synthesis inhibitor, topoisomerase inhibitor	TOP2A, TOP2B	15	15	-3.89755164088	-3.53830726023	-0.3592443806500003	0.8682259903524354	1.0	rna synthesis inhibitor, topoisomerase inhibitor top2a, top2b	other	BH across all 4,686 tested PRISM compounds
BRD-K68065987-300-09-1	MK-2206	AKT inhibitor	AKT1, AKT2, AKT3	15	13	-0.485929468749	-0.127679794736	-0.358249674013	0.2494716685110525	1.0	akt inhibitor akt1, akt2, akt3	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K45551181-001-02-1	MPI-0479605	mitotic kinase inhibitor	TTK	14	13	-0.4062802817345	-0.0484616561009	-0.3578186256336	0.9034412254330528	1.0	mitotic kinase inhibitor ttk	other	BH across all 4,686 tested PRISM compounds
BRD-K00486786-001-02-2	Ro-08-2750		NGF	15	15	0.0114316674807	0.366204316282	-0.3547726488013	0.0101218022477727	1.0	 ngf	other	BH across all 4,686 tested PRISM compounds
BRD-K38904395-001-02-3	SAR131675	VEGFR inhibitor	FLT4	15	15	-0.088012277824	0.265854862227	-0.353867140051	0.1057392020908793	1.0	vegfr inhibitor flt4	other	BH across all 4,686 tested PRISM compounds
BRD-K82928892-001-02-5	doxercalciferol	vitamin D receptor agonist	VDR	14	13	-0.362613481967	-0.0103108505375	-0.3523026314295	0.1984628844147559	1.0	vitamin d receptor agonist vdr	other	BH across all 4,686 tested PRISM compounds
BRD-A48015106-004-08-9	8-hydroxy-DPAT	serotonin receptor agonist	CDK1, CHEK1, CHEK2, GSK3B, HTR5A, HTR7, LCK, MAPK14, MARK1, PDPK1, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG	15	15	-0.461255208947	-0.110772559951	-0.350482648996	0.081494648393455	1.0	serotonin receptor agonist cdk1, chek1, chek2, gsk3b, htr5a, htr7, lck, mapk14, mark1, pdpk1, prkca, prkcb, prkcd, prkce, prkcg	other	BH across all 4,686 tested PRISM compounds
BRD-K21913543-001-02-4	fluorescein		SLC22A6	15	15	-0.104602132979	0.245450078912	-0.350052211891	0.0180666229989123	1.0	 slc22a6	other	BH across all 4,686 tested PRISM compounds
BRD-K40438880-305-06-6	spermidine	glutamate receptor modulator	KCNJ4, TXNRD1	15	14	-0.267148952521	0.0827448348461999	-0.3498937873672	0.0576308209162481	1.0	glutamate receptor modulator kcnj4, txnrd1	other	BH across all 4,686 tested PRISM compounds
BRD-K73524797-001-01-1	ST-1859	antiamyloidogenic agent		16	15	-0.2420357668825	0.10779931144	-0.3498350783225	0.3134659820453173	1.0	antiamyloidogenic agent 	other	BH across all 4,686 tested PRISM compounds
BRD-A72767275-003-01-6	nalmefene	opioid receptor antagonist	OPRD1, OPRK1, OPRM1	15	15	0.000298760454049	0.350032201959	-0.349733441504951	0.0619696199140387	1.0	opioid receptor antagonist oprd1, oprk1, oprm1	other	BH across all 4,686 tested PRISM compounds
BRD-K29582115-066-01-2	ziprasidone	dopamine receptor antagonist, serotonin receptor antagonist	ADRA1A, ADRA1B, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR1B, HTR1D, HTR1E, HTR2A, HTR2C, HTR3A, HTR6, HTR7, SLC6A4	14	15	-0.523596022041	-0.174966451613	-0.3486295704279999	0.0048775597108002	1.0	dopamine receptor antagonist, serotonin receptor antagonist adra1a, adra1b, adra2a, adra2b, adra2c, chrm1, chrm2, chrm3, chrm4, chrm5, drd1, drd2, drd3, drd4, drd5, hrh1, htr1a, htr1b, htr1d, htr1e, htr2a, htr2c, htr3a, htr6, htr7, slc6a4	other	BH across all 4,686 tested PRISM compounds
BRD-K39171998-001-01-1	STF-118804	NAMPT inhibitor	NAMPT	15	15	-2.76670540938	-2.4209549885	-0.3457504208799999	0.9338864180775844	1.0	nampt inhibitor nampt	other	BH across all 4,686 tested PRISM compounds
BRD-K92213669-001-01-3	lomitapide	microsomal trigylceride transfer protein inhibitor	MTTP	15	13	0.0258182408366	0.371284646551	-0.3454664057144	0.1284716847172173	1.0	microsomal trigylceride transfer protein inhibitor mttp	other	BH across all 4,686 tested PRISM compounds
BRD-K14003026-003-09-0	ritodrine	adrenergic receptor agonist	ADRB2	12	12	-0.2358689960225	0.10807610316	-0.3439450991825	0.5443701458566098	1.0	adrenergic receptor agonist adrb2	other	BH across all 4,686 tested PRISM compounds
BRD-K58810291-001-16-2	clobetasone-butyrate	corticosteroid agonist	NR3C1	16	15	-0.224266305059	0.119460788706	-0.343727093765	0.020754794855197	1.0	corticosteroid agonist nr3c1	other	BH across all 4,686 tested PRISM compounds
BRD-K62213621-001-01-6	dihydroartemisinin	antimalarial agent		15	15	0.0752725912505	0.418423626272	-0.3431510350215	0.2627530411476607	1.0	antimalarial agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K68408467-065-01-8	proflavine-hemisulfate	topical anesthetic	F2	15	15	-0.521096391952	-0.178022201001	-0.343074190951	0.2290289666246946	1.0	topical anesthetic f2	other	BH across all 4,686 tested PRISM compounds
BRD-K15108141-001-06-6	gemcitabine	ribonucleotide reductase inhibitor	CMPK1, RRM1, RRM2, TYMS	14	13	-2.277594748095	-1.93544947804	-0.3421452700549998	0.3693274135837848	1.0	ribonucleotide reductase inhibitor cmpk1, rrm1, rrm2, tyms	other	BH across all 4,686 tested PRISM compounds
BRD-K90825648-001-02-0	RS-127445	serotonin receptor antagonist	HTR2A, HTR2B, HTR2C	16	15	0.0865227366002	0.428279742832	-0.3417570062318	0.0150571750281877	1.0	serotonin receptor antagonist htr2a, htr2b, htr2c	other	BH across all 4,686 tested PRISM compounds
BRD-K16730910-001-07-3	regorafenib	FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor	ABL1, BRAF, DDR2, EPHA2, FGFR1, FGFR2, FLT1, FLT4, FRK, KDR, KIT, MAPK11, NTRK1, PDGFRA, PDGFRB, RAF1, RET, TEK	15	15	-0.258394404273	0.0829893643876	-0.3413837686606	0.097091067596477	1.0	fgfr inhibitor, kit inhibitor, pdgfr tyrosine kinase receptor inhibitor, raf inhibitor, ret tyrosine kinase inhibitor, vegfr inhibitor abl1, braf, ddr2, epha2, fgfr1, fgfr2, flt1, flt4, frk, kdr, kit, mapk11, ntrk1, pdgfra, pdgfrb, raf1, ret, tek	other	BH across all 4,686 tested PRISM compounds
BRD-A09828896-004-11-0	SKF-81297	dopamine receptor agonist	DRD1, DRD5	15	15	-0.286575500976	0.0547286550395	-0.3413041560155	0.1149874192015596	1.0	dopamine receptor agonist drd1, drd5	other	BH across all 4,686 tested PRISM compounds
BRD-K05658747-001-02-9	raltegravir	HIV integrase inhibitor		15	14	-0.292488177478	0.04755729545995	-0.34004547293795	0.2300622980263966	1.0	hiv integrase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K81613478-001-01-8	gastrodin			15	15	-1.12517024205	-0.785443636857	-0.339726605193	0.383732627662503	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K15898725-001-01-7	maytansinol-isobutyrate			15	15	-1.57499905789	-1.23568342641	-0.3393156314799999	0.7400217511938185	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K71499074-001-12-9	diclofenamide	carbonic anhydrase inhibitor	CA1, CA12, CA2, CA4, CA7	15	15	-0.0883126396823	0.250281231424	-0.3385938711063	0.0563923642268315	1.0	carbonic anhydrase inhibitor ca1, ca12, ca2, ca4, ca7	other	BH across all 4,686 tested PRISM compounds
BRD-K73196317-003-14-8	urapidil	adrenergic receptor antagonist	HTR1A	15	15	-0.483081950978	-0.145129845417	-0.3379521055609999	0.097091067596477	1.0	adrenergic receptor antagonist htr1a	other	BH across all 4,686 tested PRISM compounds
BRD-K19507340-001-22-1	megestrol-acetate	progesterone receptor agonist	NR3C1, PGR	14	13	-0.196622651411	0.13971691633	-0.336339567741	0.0552654718711153	1.0	progesterone receptor agonist nr3c1, pgr	other	BH across all 4,686 tested PRISM compounds
BRD-K33882852-003-02-8	ZK-93423	benzodiazepine receptor agonist	GABRA1, GABRA2, GABRA3, GABRA5, GABRB2, GABRG2	14	15	-0.4331006510445	-0.0973669278659	-0.3357337231786	0.0576308209162481	1.0	benzodiazepine receptor agonist gabra1, gabra2, gabra3, gabra5, gabrb2, gabrg2	other	BH across all 4,686 tested PRISM compounds
BRD-K78299798-001-02-2	mepiroxol			15	15	0.0303449863314	0.365979320382	-0.3356343340506	0.2133737070931183	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K71281111-001-04-3	SNX-2112	HSP inhibitor		15	15	-2.85253552367	-2.51700618375	-0.3355293399199999	0.2808420108662984	1.0	hsp inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K49522529-001-03-7	alfacalcidol	vitamin D receptor agonist	CYP27B1, VDR	15	15	0.106198053168	0.441569737167	-0.3353716839989999	0.1465760343090006	1.0	vitamin d receptor agonist cyp27b1, vdr	other	BH across all 4,686 tested PRISM compounds
BRD-K72912098-001-02-3	telaprevir	HCV inhibitor	CTSA, PGR	14	13	0.03264634612647	0.367285988928	-0.33463964280153	0.0440267985915147	1.0	hcv inhibitor ctsa, pgr	other	BH across all 4,686 tested PRISM compounds
BRD-K36055864-001-19-2	cycloheximide	protein synthesis inhibitor	RPL3	15	15	-1.64615807534	-1.31192610909	-0.3342319662499999	0.7715511878155722	1.0	protein synthesis inhibitor rpl3	other	BH across all 4,686 tested PRISM compounds
BRD-K13060017-001-02-1	UNC0631	histone lysine methyltransferase inhibitor	EHMT2	16	15	-0.21177819957	0.120418250761	-0.332196450331	0.6781060747462503	1.0	histone lysine methyltransferase inhibitor ehmt2	other	BH across all 4,686 tested PRISM compounds
BRD-K68997413-001-05-1	PF-3845	FAAH inhibitor	FAAH	15	15	-0.64434625514	-0.312411065589	-0.331935189551	0.2997583700887151	1.0	faah inhibitor faah	other	BH across all 4,686 tested PRISM compounds
BRD-K65877271-001-01-8	halobetasol-propionate	glucocorticoid receptor agonist	NR3C1, PLA2G1B	14	15	-0.2710853420225	0.0606396554918	-0.3317249975143	0.3261094520204889	1.0	glucocorticoid receptor agonist nr3c1, pla2g1b	other	BH across all 4,686 tested PRISM compounds
BRD-K99451608-001-07-3	lopinavir	HIV protease inhibitor		15	15	-0.00270656604576	0.327226727198	-0.32993329324376	0.0380882842062921	1.0	hiv protease inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K75699339-057-08-1	rizatriptan	serotonin receptor agonist	HTR1A, HTR1B, HTR1D, HTR1E, HTR1F	16	15	-0.08840112586305	0.240795874747	-0.32919700061005	0.5665344518557682	1.0	serotonin receptor agonist htr1a, htr1b, htr1d, htr1e, htr1f	other	BH across all 4,686 tested PRISM compounds
BRD-K98372770-001-08-2	L-165041	PPAR receptor agonist	PPARD	15	14	-0.00860793321409	0.317234952629	-0.3258428858430899	0.1979251021111571	1.0	ppar receptor agonist ppard	other	BH across all 4,686 tested PRISM compounds
BRD-K51791723-003-01-7	P276-00	CDK inhibitor	CDK1, CDK4, CDK9	15	15	-3.50664025171	-3.18089760547	-0.3257426462400001	0.7089232340537643	1.0	cdk inhibitor cdk1, cdk4, cdk9	other	BH across all 4,686 tested PRISM compounds
